Common Rosefinch,Carpodacus erythrinus,Passeriformes,Fringillidae
Pallas's Rosefinch,Carpodacus roseus,Passeriformes,Fringillidae
Pine Grosbeak,Pinicola enucleator,Passeriformes,Fringillidae
Eurasian Bullfinch,Pyrrhula pyrrhula,Passeriformes,Fringillidae
Trumpeter Finch,Bucanetes githagineus,Passeriformes,Fringillidae
Asian Rosy-Finch,Leucosticte arctoa,Passeriformes,Fringillidae
Gray-crowned Rosy-Finch,Leucosticte tephrocotis,Passeriformes,Fringillidae
Black Rosy-Finch,Leucosticte atrata,Passeriformes,Fringillidae
Brown-capped Rosy-Finch,Leucosticte australis,Passeriformes,Fringillidae
House Finch,Haemorhous mexicanus,Passeriformes,Fringillidae
Purple Finch,Haemorhous purpureus,Passeriformes,Fringillidae
Cassin's Finch,Haemorhous cassinii,Passeriformes,Fringillidae
Oriental Greenfinch,Chloris sinica,Passeriformes,Fringillidae
Yellow-fronted Canary,Crithagra mozambica,Passeriformes,Fringillidae
Common Redpoll,Acanthis flammea,Passeriformes,Fringillidae
Hoary Redpoll,Acanthis hornemanni,Passeriformes,Fringillidae
Red Crossbill,Loxia curvirostra,Passeriformes,Fringillidae
Cassia Crossbill,Loxia sinesciuris,Passeriformes,Fringillidae
White-winged Crossbill,Loxia leucoptera,Passeriformes,Fringillidae
European Goldfinch,Carduelis carduelis,Passeriformes,Fringillidae
European Serin,Serinus serinus,Passeriformes,Fringillidae
Island Canary,Serinus canaria,Passeriformes,Fringillidae
Eurasian Siskin,Spinus spinus,Passeriformes,Fringillidae
Pine Siskin,Spinus pinus,Passeriformes,Fringillidae
Black-headed Siskin,Spinus notatus,Passeriformes,Fringillidae
Lesser Goldfinch,Spinus psaltria,Passeriformes,Fringillidae
Lawrence's Goldfinch,Spinus lawrencei,Passeriformes,Fringillidae
American Goldfinch,Spinus tristis,Passeriformes,Fringillidae
House Sparrow,Passer domesticus,Passeriformes,Passeridae
Eurasian Tree Sparrow,Passer montanus,Passeriformes,Passeridae
Northern Red Bishop,Euplectes franciscanus,Passeriformes,Ploceidae
Yellow-crowned Bishop,Euplectes afer,Passeriformes,Ploceidae
Lavender Waxbill,Estrilda caerulescens,Passeriformes,Estrildidae
Orange-cheeked Waxbill,Estrilda melpoda,Passeriformes,Estrildidae
Black-rumped Waxbill,Estrilda troglodytes,Passeriformes,Estrildidae
Common Waxbill,Estrilda astrild,Passeriformes,Estrildidae
Red-cheeked Cordonbleu,Uraeginthus bengalus,Passeriformes,Estrildidae
Red Avadavat,Amandava amandava,Passeriformes,Estrildidae
Zebra Finch,Taeniopygia guttata,Passeriformes,Estrildidae
Indian Silverbill,Euodice malabarica,Passeriformes,Estrildidae
African Silverbill,Euodice cantans,Passeriformes,Estrildidae
Madagascar Munia,Lonchura nana,Passeriformes,Estrildidae
Scaly-breasted Munia,Lonchura punctulata,Passeriformes,Estrildidae
Tricolored Munia,Lonchura malacca,Passeriformes,Estrildidae
Chestnut Munia,Lonchura atricapilla,Passeriformes,Estrildidae
White-headed Munia,Lonchura maja,Passeriformes,Estrildidae
Java Sparrow,Lonchura oryzivora,Passeriformes,Estrildidae
Pin-tailed Whydah,Vidua macroura,Passeriformes,Viduidae
